name,Brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,rpm,Nm,seats
Tata Nano Cx,Tata,2011,46000,25000,Petrol,Individual,Manual,Second Owner,26,624,35,3000,48,4
Maruti Alto K10 VXI,Maruti,2014,215000,80000,Petrol,Individual,Manual,Second Owner,23.95,998,67.05,3500,90,5
Volkswagen Passat 2.0 TDI AT Highline,Volkswagen,2012,900000,108000,Diesel,Dealer,Automatic,First Owner,17.42,1968,175,2500,350,5
Mahindra XUV500 W6 2WD,Mahindra,2017,1150000,43526,Diesel,Dealer,Manual,First Owner,16,2179,140,2200,330,7
Mahindra Bolero Power Plus SLE,Mahindra,2017,620000,40000,Diesel,Individual,Manual,First Owner,16.5,1493,70,1800,195,7
Hyundai i20 1.2 Asta Option,Hyundai,2017,690000,20000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,4000,114,5
Hyundai i10 Era,Hyundai,2010,142000,49200,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,4500,99,5
Hyundai i20 Sportz 1.4 CRDi,Hyundai,2014,451000,91000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,2125,219,5
Mahindra Bolero Power Plus SLE,Mahindra,2019,740000,35000,Diesel,Individual,Manual,First Owner,16.5,1493,70,1800,195,7
Maruti Eeco 7 Seater Standard BSIV,Maruti,2017,350000,35000,Petrol,Individual,Manual,First Owner,15.37,1196,73,3000,101,7
Ford EcoSport 1.5 Diesel Titanium BSIV,Ford,2018,950000,20000,Diesel,Individual,Manual,First Owner,23,1498,98.96,2500,205,5
Mahindra Verito 1.5 D2 BSIV,Mahindra,2011,200000,120000,Diesel,Individual,Manual,Third Owner,21,1461,64.1,2000,160,5
Honda Amaze S CVT i-VTEC,Honda,2018,750000,15000,Petrol,Individual,Automatic,First Owner,18.1,1199,88.7,4800,110,5
Maruti Vitara Brezza VDi Option,Maruti,2018,770000,50000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,1750,200,5
Toyota Fortuner 4x4 AT,Toyota,2016,1750000,52000,Diesel,Dealer,Automatic,First Owner,12.55,2982,168.5,2300,360,7
Volkswagen Vento Diesel Highline,Volkswagen,2012,280000,120000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,2000,250,5
Maruti Alto 800 VXI,Maruti,2017,310000,35000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,3500,69,5
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Ford,2019,950000,20000,Diesel,Individual,Manual,First Owner,23,1498,98.96,2500,205,5
Mahindra XUV500 W10 2WD,Mahindra,2017,1350000,25000,Diesel,Individual,Manual,First Owner,16,2179,140,2200,330,7
Ford Figo Diesel Titanium,Ford,2012,250000,80000,Diesel,Individual,Manual,Second Owner,20,1399,68,2000,160,5
Maruti Ritz LXI,Maruti,2011,200000,100000,Petrol,Individual,Manual,Second Owner,21.1,1197,85.8,4000,114,5
Maruti Alto K10 VXI,Maruti,2016,300000,15000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,3500,90,5
Volkswagen Vento Diesel Highline,Volkswagen,2011,300000,72000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,2000,250,5
Maruti Swift AMT VXI,Maruti,2019,600000,7500,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,4200,113,5
Hyundai i10 Magna 1.1L,Hyundai,2015,351000,45000,Petrol,Dealer,Manual,Second Owner,19.81,1086,68.05,4500,99,5
Hyundai Grand i10 Asta,Hyundai,2016,550000,70000,Petrol,Individual,Manual,First Owner,18.9,1197,82,4000,114,5
Honda City i DTEC SV,Honda,2014,500000,110000,Diesel,Individual,Manual,First Owner,26,1498,98.6,1750,200,5
Honda City i DTec VX,Honda,2016,1000000,50000,Diesel,Individual,Manual,Second Owner,26,1498,98.6,1750,200,5
Tata Indigo CR4,Tata,2011,210000,175000,Diesel,Individual,Manual,Second Owner,23.57,1396,70,2400,140,5
Honda Accord 2.4 M/T,Honda,2012,600000,144030,Petrol,Individual,Manual,First Owner,12.8,2354,177.6,4300,222,5
Mahindra Scorpio VLS AT 2.2 mHAWK,Mahindra,2011,450000,95000,Diesel,Individual,Automatic,Second Owner,11.79,2179,120,2300,290,8
Maruti Alto K10 VXI AGS,Maruti,2015,350000,38000,Petrol,Individual,Automatic,Second Owner,23.95,998,67.05,3500,90,5
Maruti Swift Dzire AMT ZDI,Maruti,2017,700000,80000,Diesel,Individual,Automatic,First Owner,28.4,1248,74.02,2000,190,5
Hyundai Grand i10 1.2 Kappa Sportz BSIV,Hyundai,2018,580000,32000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,4000,113,5
Maruti Wagon R VXI Optional,Maruti,2015,360000,34000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,3500,90,5
Maruti Swift Dzire VDI,Maruti,2014,445000,80000,Diesel,Individual,Manual,Second Owner,23.4,1248,74,2000,190,5
Volkswagen Ameo 1.2 MPI Comfortline,Volkswagen,2016,500000,35000,Petrol,Individual,Manual,First Owner,17,1198,73.75,3750,110,5
Honda City i VTEC VX,Honda,2018,925000,28900,Petrol,Dealer,Manual,First Owner,17.8,1497,117.3,4600,145,5
Hyundai Elite i20 Sportz Plus BSIV,Hyundai,2019,700000,19000,Petrol,Individual,Manual,First Owner,18.6,1197,81.86,4000,117,5
Tata Manza Aura (ABS) Quadrajet BS IV,Tata,2011,149000,148000,Diesel,Individual,Manual,Second Owner,21.12,1248,88.8,2375,200,5
Maruti Wagon R LXI,Maruti,2005,65000,35000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,3500,90,5
Toyota Etios Liva G,Toyota,2015,515000,30000,Petrol,Individual,Manual,First Owner,17.71,1197,78.9,3100,104,5
Ford Figo Titanium Diesel BSIV,Ford,2010,325000,86017,Diesel,Dealer,Manual,Second Owner,25.5,1498,99.23,2375,215,5
Maruti Ertiga ZDI,Maruti,2016,725000,66000,Diesel,Dealer,Manual,First Owner,20.77,1248,88.8,1750,200,7
Hyundai i20 Magna 1.2,Hyundai,2016,550000,57882,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,4000,114,5
Toyota Etios Liva 1.4 GD,Toyota,2014,480000,54891,Diesel,Dealer,Manual,First Owner,23.59,1364,67.04,2100,170,5
Tata Tiago 1.2 Revotron XT,Tata,2019,409999,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84,3500,114,5
Maruti Alto K10 2010-2014 VXI,Maruti,2010,240000,80000,Petrol,Individual,Manual,Second Owner,20.92,998,67.1,3500,90,5
Mitsubishi Pajero 2.8 SFX BSIII Single Tone,Mitsubishi,2011,625000,120000,Diesel,Individual,Manual,Second Owner,10.5,2835,116.9,2000,292,6
Ford Figo 1.5D Titanium MT,Ford,2015,580000,52000,Diesel,Individual,Manual,First Owner,25.83,1498,99,2375,215,5
Maruti SX4 ZDI Leather,Maruti,2012,380000,80000,Diesel,Individual,Manual,Fourth & Above Owner,21.5,1248,88.8,1750,200,5
Toyota Etios 1.5 V,Toyota,2011,285000,45500,Petrol,Dealer,Manual,First Owner,16.78,1496,88.73,3000,132,5
Hyundai i10 Era,Hyundai,2007,190000,70000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,4500,99,5
Honda Amaze S i-Dtech,Honda,2014,520000,48000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,1750,200,5
Toyota Etios Liva VXD,Toyota,2014,409999,200000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,2100,170,5
Datsun GO T Option BSIV,Datsun,2015,275000,20000,Petrol,Individual,Manual,First Owner,20.63,1198,67,4000,104,5
Volkswagen Vento 1.5 TDI Highline AT,Volkswagen,2016,1000000,60000,Diesel,Individual,Automatic,First Owner,22.15,1498,108.6,2250,250,5
Hyundai EON Era Plus,Hyundai,2013,225000,75000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,4000,74,5
Skoda Rapid 1.5 TDI Ambition Plus,Skoda,2017,750000,89000,Diesel,Dealer,Manual,First Owner,21.14,1498,103.6,2000,250,5
Maruti Ertiga SHVS ZDI,Maruti,2017,800000,100000,Diesel,Individual,Manual,Second Owner,24.52,1248,88.5,1750,200,7
Tata Zest Quadrajet 1.3 75PS XM,Tata,2018,539000,60000,Diesel,Individual,Manual,First Owner,22.95,1248,74,2375,190,5
Mahindra KUV 100 mFALCON D75 K6 Plus,Mahindra,2016,375000,80000,Diesel,Individual,Manual,First Owner,25.32,1198,77,2000,190,6
Fiat Grande Punto EVO 1.2 Dynamic,Fiat,2015,350000,60000,Petrol,Individual,Manual,Third Owner,15.8,1172,67.1,2500,96,5
Hyundai i20 Sportz Option 1.2,Hyundai,2014,400000,147000,Petrol,Individual,Manual,Second Owner,18.6,1197,81.83,4000,114,5
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mercedes,2008,515000,120000,Diesel,Individual,Automatic,Second Owner,14.84,2143,170,2100,400,5
Mahindra TUV 300 T8,Mahindra,2015,500000,120000,Diesel,Individual,Manual,First Owner,18.49,1493,100,2200,240,7
Tata Nexon 1.2 Revotron XM,Tata,2018,700000,35000,Petrol,Individual,Manual,First Owner,17,1198,108.5,2875,170,5
Mahindra Bolero Power Plus SLX,Mahindra,2018,750000,50000,Diesel,Individual,Manual,First Owner,16.5,1493,70,1800,195,7
Tata Indica Vista Aqua 1.4 TDI,Tata,2011,248000,80000,Diesel,Individual,Manual,First Owner,17,1405,71,2500,135,5
Toyota Innova Crysta 2.4 GX MT BSIV,Toyota,2016,1385000,60000,Diesel,Dealer,Manual,Second Owner,13.68,2393,147.8,2100,343,7
Chevrolet Beat Diesel LS,Chevrolet,2012,140000,75000,Diesel,Individual,Manual,First Owner,25.44,936,57.6,1750,150,5
Renault Duster 110PS Diesel RxL,Renault,2014,600000,116000,Diesel,Individual,Manual,First Owner,19.01,1461,108.45,2250,248,5
Maruti Swift Dzire VDI,Maruti,2018,750000,25000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,2000,190,5
Maruti Swift Dzire AMT VDI,Maruti,2017,750000,19000,Diesel,Individual,Automatic,First Owner,28.4,1248,74.02,2000,190,5
Hyundai Grand i10 1.2 Kappa Magna AT,Hyundai,2016,475000,45629,Petrol,Trustmark Dealer,Automatic,First Owner,18.9,1197,81.86,4000,113,5
Honda City i VTEC VX,Honda,2017,890000,18300,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,4600,145,5
Maruti Alto Std,Maruti,2009,150000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,3000,62,5
Ford Figo Diesel LXI,Ford,2011,160000,120000,Diesel,Individual,Manual,First Owner,20,1399,68,2000,160,5
Honda City i DTEC VX,Honda,2015,635000,173000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,1750,200,5
Mahindra TUV 300 mHAWK100 T8,Mahindra,2017,660000,67000,Diesel,Individual,Manual,Second Owner,18.49,1493,100,2200,240,7
Maruti SX4 Vxi BSIV,Maruti,2011,190000,80000,Petrol,Individual,Manual,Third Owner,15.5,1586,103.3,4100,145,5
Mahindra Bolero 2011-2019 SLX,Mahindra,2019,750000,59872,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,1800,195,7
Hyundai i20 Sportz 1.4 CRDi,Hyundai,2012,380000,50000,Diesel,Individual,Manual,Second Owner,21.9,1396,88.76,2250,219,5
Hyundai EON Magna Plus Option,Hyundai,2012,250000,44588,Petrol,Dealer,Manual,First Owner,21.1,814,55.2,4000,74,5
Renault Scala Diesel RxL,Renault,2013,399000,61000,Diesel,Dealer,Manual,Second Owner,21.64,1461,84.8,2000,200,5
Honda Amaze i-VTEC Privilege Edition,Honda,2017,490000,80000,Petrol,Individual,Manual,First Owner,17.8,1198,86.7,4500,109,5
Hyundai i10 Magna 1.1L,Hyundai,2008,229999,50000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,4500,99,5
Tata Indigo CS LS (TDI) BS III,Tata,2010,150000,70000,Diesel,Individual,Manual,Second Owner,19.09,1396,69,2500,135,5
Tata Aria Prestige 4x2,Tata,2013,450000,80000,Diesel,Individual,Manual,Second Owner,13.7,2197,138.1,2200,320,7
Ford Classic 1.4 Duratorq CLXI,Ford,2014,310000,90000,Diesel,Individual,Manual,Second Owner,19.68,1399,67,2000,160,5
Chevrolet Beat LT,Chevrolet,2010,150000,70000,Petrol,Individual,Manual,First Owner,18.6,1199,79.4,4400,108,5
Maruti Alto LXi,Maruti,2008,145000,120000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,3000,62,5
Maruti Swift ZDi,Maruti,2014,509999,100000,Diesel,Individual,Manual,Second Owner,22.9,1248,74,2000,190,5
Maruti Wagon R VXI BS IV,Maruti,2017,420000,30000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,3500,90,5
Hyundai Creta 1.6 CRDi SX Option,Hyundai,2016,1100000,94000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,2325,259,5
Maruti Vitara Brezza ZDi Plus,Maruti,2016,750000,83000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,1750,200,5
Honda City 1.5 V MT,Honda,2009,350000,54290,Petrol,Dealer,Manual,First Owner,17,1497,118,4800,146,5
Mahindra Bolero 2011-2019 Camper,Mahindra,2006,170000,120000,Diesel,Individual,Manual,Second Owner,14,2523,83,1500,176,7
Ford Figo Diesel EXI,Ford,2012,300000,54000,Diesel,Individual,Manual,First Owner,20,1399,68,2000,160,5
Maruti Swift VXI Deca,Maruti,2016,500000,22947,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,4200,113,5
Mahindra XUV500 W9 BSIV,Mahindra,2018,1525000,46000,Diesel,Individual,Manual,First Owner,15.1,2179,152.87,2275,360,7
Maruti Swift Dzire Vdi BSIV,Maruti,2017,650000,82050,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,2000,190,5
Maruti Alto 800 LXI,Maruti,2016,300000,5000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,3500,69,5
Skoda Octavia Elegance 1.8 TSI AT,Skoda,2017,1600000,33000,Petrol,Dealer,Automatic,Second Owner,14.7,1798,177.5,3125,250,5
Tata Indigo CS LS (TDI) BS-III,Tata,2014,300000,45000,Diesel,Individual,Manual,First Owner,19.09,1405,69.01,2500,135,5
Maruti Ritz VDi ABS,Maruti,2009,200000,70000,Diesel,Individual,Manual,First Owner,21.1,1248,73.9,4500,113,5
Tata Indica V2 eLS,Tata,2018,250000,110000,Diesel,Individual,Manual,First Owner,25,1396,69,2400,140,5
Mahindra Xylo E4 BS III,Mahindra,2014,390000,78000,Diesel,Individual,Manual,First Owner,11.68,2498,112,2000,260,7
BMW X1 sDrive 20d Sportline,BMW,2018,2850000,27000,Diesel,Dealer,Automatic,First Owner,17.05,1995,184,2250,380,5
Mahindra Bolero 2011-2019 SLX,Mahindra,2013,400000,60000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,1800,195,7
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,Maruti,2018,810000,29700,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,1750,200,5
Tata Manza Aqua Safire,Tata,2011,250000,110000,Petrol,Individual,Manual,Second Owner,15,1368,90,4750,116,5
Maruti Swift VXI Optional,Maruti,2016,470000,23700,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,4200,113,5
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,Volkswagen,2018,1290000,29899,Diesel,Dealer,Automatic,First Owner,22.15,1498,108.6,2250,250,5
Hyundai Santro Xing GLS,Hyundai,2010,200000,90000,Petrol,Individual,Manual,First Owner,17.92,1086,62.1,3000,96,5
Toyota Innova 2.5 GX (Diesel) 7 Seater,Toyota,2014,700000,121000,Diesel,Individual,Manual,Third Owner,12.99,2494,100.6,2400,200,7
Hyundai EON Era Plus,Hyundai,2017,310000,15000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,4000,74,5
Maruti Omni MPI STD BSIV,Maruti,2013,166000,50000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,2500,59,5
Tata Manza Aqua Safire,Tata,2010,150000,80000,Petrol,Individual,Manual,Third Owner,15,1368,90,4750,116,5
Maruti Ritz VDi,Maruti,2013,320000,120000,Diesel,Individual,Manual,First Owner,23.2,1248,73.94,2000,190,5
Datsun GO T Option BSIV,Datsun,2016,335000,40000,Petrol,Dealer,Manual,First Owner,20.63,1198,67,4000,104,5
Maruti Alto K10 VXI,Maruti,2016,285000,75000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,3500,90,5
Maruti Baleno Zeta 1.2,Maruti,2018,625000,10000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,4000,115,5
Maruti Ertiga ZDI Plus,Maruti,2019,1050000,20000,Diesel,Individual,Manual,First Owner,25.47,1248,88.5,1750,200,7
Volkswagen Ameo 1.5 TDI Comfortline,Volkswagen,2017,555000,52000,Diesel,Individual,Manual,First Owner,21.66,1498,108.62,2250,250,5
Toyota Innova Crysta 2.8 ZX AT BSIV,Toyota,2016,1525000,42163,Diesel,Dealer,Automatic,Second Owner,11.36,2755,171.5,2300,360,7
Kia Seltos HTX Plus AT D,Kia,2020,1900000,5000,Diesel,Dealer,Automatic,First Owner,17.8,1493,113.4,2125,250,5
Tata Tiago NRG Petrol AMT,Tata,2019,520000,2560,Petrol,Individual,Automatic,First Owner,24,1199,83.81,3500,114,5
Hyundai i10 Sportz 1.1L,Hyundai,2011,200000,80000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,4500,99,5
Mahindra Scorpio 2009-2014 EX 2WD 9S,Mahindra,2014,655000,50000,Diesel,Individual,Manual,Second Owner,14,2523,75,1800,200,9
Maruti Omni MPI STD BSIV,Maruti,2014,260000,40000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,2500,59,5
Maruti Ciaz VDi Plus,Maruti,2015,600000,50000,Diesel,Individual,Manual,First Owner,26.21,1248,88.5,1750,200,5
Tata Indigo eCS VX BSIV,Tata,2012,260000,60000,Diesel,Individual,Manual,First Owner,25,1396,69,2400,140,5
Chevrolet Sail Hatchback 1.2 LS,Chevrolet,2014,300000,60175,Petrol,Individual,Manual,First Owner,18.2,1199,82.5,5000,108,5
Toyota Innova Crysta 2.4 GX MT 8S BSIV,Toyota,2016,1490000,56900,Diesel,Individual,Manual,Second Owner,13.68,2393,147.8,2100,343,8
Maruti Swift VXI,Maruti,2013,450000,41800,Petrol,Individual,Manual,First Owner,18.6,1197,85.8,4000,114,5
Datsun GO T BSIV,Datsun,2016,329000,19000,Petrol,Individual,Manual,First Owner,20.63,1198,67,4000,104,5
Maruti Baleno Delta 1.3,Maruti,2017,600000,20000,Diesel,Individual,Manual,First Owner,27.39,1248,74,2000,190,5
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,800000,80000,Diesel,Individual,Manual,First Owner,12.99,2494,100,2400,200,7
Tata Tigor 1.2 Revotron XZA,Tata,2018,645000,10000,Petrol,Individual,Automatic,First Owner,20.3,1199,84,3500,114,5
Toyota Platinum Etios 1.4 GD,Toyota,2017,632000,150000,Diesel,Individual,Manual,First Owner,23.59,1364,67.05,2100,170,5
Maruti Swift Star VDI,Maruti,2013,400000,70000,Diesel,Individual,Manual,First Owner,22.9,1248,74,2000,190,5
Maruti 800 EX BSII,Maruti,2003,55599,36088,Petrol,Individual,Manual,First Owner,16.1,796,37,2500,59,4
Hyundai i20 Sportz 1.2,Hyundai,2015,516000,90000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,4000,114,5
Renault Duster 4x4,Renault,2014,560000,132000,Diesel,Individual,Manual,Second Owner,19.72,1461,108.45,1750,245,5
Hyundai i20 Asta 1.2,Hyundai,2015,550000,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,4000,114,5
Datsun RediGO T,Datsun,2017,300000,25000,Petrol,Individual,Manual,First Owner,22.7,799,53.64,4386,72,5
Hyundai Verna 1.6 SX CRDi (O),Hyundai,2011,450000,128000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,2325,259,5
Maruti Ciaz VDI SHVS,Maruti,2017,750000,60000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,1750,200,5
Hyundai EON Era Plus,Hyundai,2014,200000,60000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,4000,74,5
Maruti Alto LX,Maruti,2010,125000,80000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,3000,62,5
Tata Manza Aura Quadrajet,Tata,2010,190000,100000,Diesel,Individual,Manual,Second Owner,18.8,1248,90,2375,200,5
Jeep Compass 2.0 Limited,Jeep,2017,1650000,50000,Diesel,Individual,Manual,First Owner,17.1,1956,170,2125,350,5
Volkswagen Polo Diesel Highline 1.2L,Volkswagen,2013,250000,120000,Diesel,Individual,Manual,Third Owner,22.07,1199,73.9,2000,180,5
Maruti Wagon R LXI Minor,Maruti,2010,170000,90000,Petrol,Individual,Manual,Second Owner,18.9,1061,67,3500,84,5
Mahindra Bolero 2011-2019 DI NON AC BS III White,Mahindra,2011,250000,100000,Diesel,Individual,Manual,Second Owner,15.96,2523,63,1470,180,9
Hyundai Santro Xing GLS,Hyundai,2011,170000,50000,Petrol,Individual,Manual,Third Owner,17.92,1086,62.1,3000,96,5
Mahindra Bolero Power Plus Plus AC BSIV PS,Mahindra,2019,800000,2000,Diesel,Individual,Manual,First Owner,15.96,2523,63,1470,180,9
Maruti Ertiga 1.5 VDI,Maruti,2018,850000,59000,Diesel,Individual,Manual,First Owner,24.2,1498,93.87,2000,225,7
Mahindra XUV500 W6 2WD,Mahindra,2014,780000,69000,Diesel,Dealer,Manual,First Owner,15.1,2179,140,2200,330,7
Maruti Vitara Brezza VDi,Maruti,2018,825000,35000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,1750,200,5
Toyota Corolla Altis D-4D J,Toyota,2015,780000,129000,Diesel,Individual,Manual,Third Owner,21.43,1364,87.2,2300,205,5
Honda City i VTEC VX,Honda,2014,725000,120000,Petrol,Individual,Manual,First Owner,17.4,1497,117.3,4600,145,5
BMW 3 Series 320d Sedan,BMW,2007,480000,110000,Diesel,Individual,Automatic,Fourth & Above Owner,16.07,1995,181,2375,380,5
Maruti Ertiga SHVS VDI,Maruti,2016,750000,70000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,1750,200,7
Chevrolet Spark 1.0 LT,Chevrolet,2010,130000,50000,Petrol,Individual,Manual,First Owner,18,995,62,4200,90,5
Tata Sumo CX,Tata,2012,320000,70000,Diesel,Individual,Manual,Second Owner,15.3,2956,83.8,1500,250,7
Maruti XL6 Alpha,Maruti,2019,1000000,15000,Petrol,Individual,Manual,First Owner,19.01,1462,103.2,4400,138,6
Maruti Ritz VDi,Maruti,2012,280000,156060,Diesel,Individual,Manual,First Owner,23.2,1248,73.94,2000,190,5
Ford Figo 1.5D Titanium MT,Ford,2016,500000,143200,Diesel,Individual,Manual,First Owner,25.83,1498,99,2375,215,5
Maruti Wagon R LXI,Maruti,2005,70000,188000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998,67.1,3500,90,5
Mahindra TUV 300 T8,Mahindra,2017,655000,126000,Diesel,Individual,Manual,First Owner,18.49,1493,100,2200,240,7
Mahindra KUV 100 mFALCON D75 K2 Plus,Mahindra,2016,360000,100000,Diesel,Individual,Manual,Second Owner,25.32,1198,77,2000,190,6
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,2012,869999,225000,Diesel,Individual,Manual,Second Owner,12.99,2494,100,2400,200,8
Tata Sumo Gold EX BSIII,Tata,2015,500000,75000,Diesel,Individual,Manual,First Owner,14.07,2956,69.01,1900,223,7
Maruti Ertiga ZDI,Maruti,2014,560000,90000,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,1750,200,7
Hyundai Xcent 1.1 CRDi SX,Hyundai,2016,550000,35000,Diesel,Individual,Manual,First Owner,24.4,1120,71,2125,180,5
Mahindra Bolero 2011-2019 SLX 2WD BSIII,Mahindra,2016,700000,91182,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,1800,195,7
Maruti Baleno Alpha 1.2,Maruti,2016,660000,60000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,4000,115,5
Hyundai Creta 1.4 CRDi Base,Hyundai,2017,957000,60000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,2125,219,5
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,780000,60000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,1750,200,5
Honda Jazz 1.5 S i DTEC,Honda,2017,670000,50000,Diesel,Individual,Manual,First Owner,27.3,1498,98.6,1750,200,5
Mahindra Scorpio SLX 4WD,Mahindra,2008,375000,136500,Diesel,Individual,Manual,Fourth & Above Owner,12.7,2609,120,2300,290,8
